CARBOHYDRATES_G,CALCIUM_DV,SODIUM_MG,CALCIUM_MG,ITEM,SUGARS_G,VITAMINK_MCG,IRON_MG,TOTALFAT_G,VITAMINE_MG,VITAMINB6_MG,CARBOHYDRATES_DV,CALORIES,SATURATEDFAT_G,WEIGHT,SATURATEDFAT_DV,DIETARYFIBER_DV,SELENIUM_MCG,IODINE_MCG,VITAMINB12_MCG,CHOLESTEROL_MG,THIAMIN_MG,FOLICACID_MCG,VITAMINC_DV,DIETARYFIBER_G,RATION,PHOSPHOROUS_MG,MAGNESIUM_MG,SODIUM_DV,POTASSIUM_MG,VITAMINA_DV,IRON_DV,NIACIN_MG,TOTALFAT_DV,MENU,RIBOFLAVIN_MG,PROTEIN_G,TRANSFAT_G,CHOLESTEROL_DV,VITAMINC_MG,VITAMINA_IU,ZINC_MG,ITEMTYPE
26.62,0,6.4,3.99,"Fruits>Wet Pack>Applesauce>Raspberry",0,3.7,.35,.13,.35,.02,.09,109.95,.01,128,0,.05,3.84,.06,.15,.45,.01,7.68,4.1,1.28,MRE32,7.44,3.57,0,81.92,0,.02,.1,0,MENU 13,.03,.77,.01,0,245.76,0,.17,"MRE 32>Wet Pack Fruit"
21.59,0,58.07,.05,"Fruits>Wet Pack>Mixed Fruit",0,,.21,0,0,0,.07,86.16,0,128,0,.08,.04,,0,0,0,0,1.6,1.93,MRE32,14.27,0,.02,104.1,,.01,.2,0,MENU 13,0,0,0,0,96.07,,0,"MRE 32>Wet Pack Fruit"
26.11,0,11.75,4.68,"Fruits>Wet Pack>Pears",0,.09,.55,.13,.58,.01,.09,107.78,.01,128,0,.08,3.84,,.15,0,.01,7.68,1.31,1.88,MRE32,8.23,4.67,0,70.02,0,.03,.04,0,MENU 13,.03,.77,.01,0,78.46,0,.1,"MRE 32>Wet Pack Fruit"
28.25,0,13.43,4.12,"Group Average - MRE 32>Wet Pack Fruit",0,1.5,.24,.1,.54,.05,.09,115.59,.01,128,0,.07,3.84,.03,.15,.09,.02,8.48,3.14,1.64,MRE32,8.2,3.52,.01,86.78,.03,.01,.09,0,MENU 13,.03,.44,.01,0,188.4,147.75,.08,"MRE 32>Wet Pack Fruit"
2.75,.01,23.55,9.57,"Beverage Base>Sugar Free",0,0,.02,.02,.02,0,.01,11.3,0,3.2,0,0,.1,0,0,0,0,.19,0,.03,MRE32,4.7,.15,.01,64,0,0,0,0,MENU 13,0,.07,0,0,.04,0,.01,"MRE 32>Accessory Packet B"
2,,,,"Chewing Gum>Xylitol",0,,,,,,.01,,,3.2,,,,,,,,,,,MRE32,,,,,,,,,MENU 13,,,,,,,,"MRE 32>Accessory Packet B"
2.37,.01,23.55,9.57,"Group Average - MRE 32>Accessory Packet B",0,0,.02,.02,.02,0,.01,11.3,0,3.2,0,0,.1,0,0,0,0,.19,0,.03,MRE32,4.7,.15,.01,64,0,0,0,0,MENU 13,0,.07,0,0,.04,0,.01,"MRE 32>Accessory Packet B"
210.26,0,1323.98,490.17,,0,3.9,8.42,53.18,23.19,3.26,0,1437.09,16.8,575.87,0,0,44.36,4.02,1.72,42.51,1.74,448.84,0,15.48,MRE32,527.07,197.13,0,1343.99,0,0,19.27,0,MENU 13,1.58,32.2,4.03,0,265.13,3363.79,7.01,Total
28.68,.08,774.07,81.95,Ratatouille,0,0,1.97,5.45,1.66,.22,.1,194.16,.74,227,.04,.26,20.96,0,.66,0,.1,45.7,.04,6.55,MRE32,145.51,49.86,.32,430.54,.13,.11,2.73,.08,MENU 14,.23,8.74,.05,0,2.27,639.37,.99,Entree
37.05,.04,206.13,36.59,"Group Average - MRE 32>Pound Cake",0,1.4,1.53,14.21,.95,.02,.12,287.17,3.33,70.83,.17,.06,4.65,6.45,.12,40.67,.14,27.21,.01,1.46,MRE32,61.22,8.29,.09,104.59,.17,.09,1.36,.22,MENU 14,.17,3.43,2.35,.14,.55,834.1,.29,"MRE 32>Pound Cake"
33.05,.06,431.52,56.23,Tortillas,0,,2.06,8.06,.52,.02,.11,222.58,2.22,62,.11,.04,9.92,2.5,.11,0,.24,60.7,.01,1.05,MRE32,155,12.15,.18,93.62,0,.11,2.93,.12,MENU 14,.2,4.9,2.16,0,.62,0,.31,Bread/Crax
10.8,.02,207.83,21.12,"Peanut Butter>Smooth",0,0,.78,20.4,3.94,1.82,.04,266.05,4.42,42.5,.22,.1,2,.51,.05,0,.71,28.56,.74,2.5,MRE32,158.1,73.1,.09,282.2,.55,.04,5.48,.31,MENU 14,.08,9.59,.02,0,44.63,2749.8,1.35,Spread
0,0,0,0,"Seasoning Blend>Salt Free with Herbs and Citrus",0,0,0,0,0,0,0,0,,.6,,,0,0,0,0,0,0,0,,MRE32,0,0,0,10, ,0,0,0,MENU 14,0,0,,0,0,,0,Condiment
42.63,.36,158.2,357.35,"Dairyshake Powder>Chocolate>Fortified 70 grams",0,,1.62,11.34,.47,.16,.14,316.75,2.35,70,.12,.05,10.26,,1.4,,.07,14.63,.03,1.35,MRE32,354.9,46.76,.07,674.45,.15,.09,.46,.17,MENU 14,.59,11.62,3.93,,1.82,740.95,1.4,"MRE 32>Dairyshake"
42.56,.38,170.8,377.65,"Dairyshake Powder>Strawberry Banana>Fortified>70 grams",0,,.21,11.03,.6,.1,.14,316.05,2.33,70,.12,.08,14.53,,1.62,0,.09,10.05,.03,1.89,MRE32,361.2,34.3,.07,600.95,.07,.01,.37,.17,MENU 14,.61,12.04,3.78,0,2.07,364.7,1.59,"MRE 32>Dairyshake"
42.42,.38,170.45,383.95,"Dairyshake Powder>Strawberry>Fortified 70 grams",0,,.19,11.41,.45,.17,.14,317.45,2.23,70,.11,.03,11.34,,1.57,,.07,12.99,.02,.67,MRE32,359.45,33.88,.07,596.75,.11,.01,.37,.18,MENU 14,.6,11.87,4.07,,1.37,536.9,1.25,"MRE 32>Dairyshake"
41.23,.37,166.6,365.4,"Dairyshake Powder>Vanilla>Fortified 70 grams",0,,.18,13.09,.43,.17,.14,324.8,1.89,70,.09,.03,10.36,,1.65,,.06,10.71,.04,.7,MRE32,376.6,31.78,.07,638.4,.11,.01,.35,.2,MENU 14,.59,11.69,3.61,,2.24,534.8,1.25,"MRE 32>Dairyshake"
42.21,.37,166.51,371.09,"Group Average - MRE 32>Dairyshake",0,0,.55,11.72,.49,.15,.14,318.76,2.2,70,.11,.05,11.62,0,1.56,0,.07,12.09,.03,1.15,MRE32,363.04,36.68,.07,627.64,.11,.03,.39,.18,MENU 14,.6,11.8,3.85,0,1.87,544.34,1.37,"MRE 32>Dairyshake"
2,,,,"Chewing Gum>Xylitol",0,,,,,,.01,,,3.2,,,,,,,,,,,MRE32,,,,,,,,,MENU 14,,,,,,,,"MRE 32>Accessory Packet A"
1.09,0,2.35,3.42,"Coffee>Soluble>Freeze Dried",0,,.05,.01,.01,0,0,5.8,0,1.7,0,.02,.05,,0,0,0,.12,0,.38,MRE32,5.46,6.46,0,57.46,0,0,.69,0,MENU 14,.01,.36,0,0,.02,0,.01,"MRE 32>Accessory Packet A"
2.08,0,8.5,.5,"Creamer>Non-Dairy>Dry",0,,.02,1.46,0,0,.01,21,0,4,0,0,,,0,0,0,0,0,0,MRE32,18,0,0,41,0,0,0,.02,MENU 14,0,.1,.5,0,0,0,0,"MRE 32>Accessory Packet A"
4,0,0,0,Sugar,0,,0,0,0,0,.01,15,,4,,,,,,0,0,0,0,,MRE32,0,0,0,0,,0,0,0,MENU 14,0,0,,0,0,,0,"MRE 32>Accessory Packet A"
2.27,0,4.12,1.14,"Group Average - MRE 32>Accessory Packet A",0,0,.02,.5,0,0,.01,13.6,0,3.23,0,.01,.05,0,0,0,0,.06,0,.19,MRE32,2.73,3.23,0,28.73,0,0,.35,.01,MENU 14,0,.12,.25,0,.01,0,0,"MRE 32>Accessory Packet A"
154.06,0,1790.18,568.12,,0,1.4,6.91,60.34,7.56,2.23,0,1302.32,12.91,476.16,0,0,49.2,9.46,2.5,40.67,1.26,174.32,0,12.9,MRE32,885.6,183.31,0,1577.32,0,0,13.24,0,MENU 14,1.28,38.58,8.68,0,49.95,4767.61,4.31,Total
10.65,.04,1096.41,36.55,Mexican Style Chicken Stew,0,8.4,.91,5.29,2.27,.16,.04,145.28,1.5,227,.07,.06,22.7,3.23,1,44.72,.06,27.24,.02,1.59,MRE32,177.06,24.74,.46,360.93,.1,.05,6.31,.08,MENU 15,.5,14.05,.05,.15,1.01,497.1,.86,Entree
28.12,.13,582.2,131.68,Santa Fe Style Rice and Beans,0,.22,.99,6.39,.78,.12,.09,188.86,2.77,142,.14,.11,7.67,.45,.33,13.63,.03,16.76,.1,2.82,MRE32,161.41,25.99,.24,275.95,.05,.05,.84,.1,MENU 15,.24,6,.43,.05,6.01,260.33,.66,Side
35.14,.1,426.36,102,"Group Average - MRE 32>Filled Pretzels",0,0,.42,8.36,.62,.06,.12,232.56,4.69,51,.23,.04,7.85,0,.3,1.25,.04,8.21,.01,1.06,MRE32,196.35,17.9,.18,207.57,0,.02,.66,.13,MENU 15,.21,4.79,.05,0,.51,0,.43,"MRE 32>Filled Pretzels"
26.9,.85,245.29,848.71,"Crackers>Vegetable",0,,1.76,5,.57,.35,.09,165.64,1.05,37.93,.05,.06,3.29,,.09,0,.26,51.38,.01,1.56,MRE32,41.58,48.78,.1,77,.04,.1,2.52,.08,MENU 15,.36,3.47,1.63,0,.32,194,.35,Bread/Crax
4.41,.16,607.05,160.77,"Cheese Spread>Cheddar with Jalapeno Peppers and Vitamin D",0,0,.09,16.61,1.24,.79,.01,160.51,8.48,42.75,.42,.01,6.37,0,.1,45,.67,4.07,0,.37,MRE32,268.28,6.54,.25,29.6,.62,.01,.04,.26,MENU 15,.12,5.22,.74,.15,.22,3101.85,.89,Spread
31.4,.05,29.15,49.8,"Pan Coated Chocolate Disks>Peanut",0,1.53,.7,13,1.06,.11,.1,257.5,5.2,50,.26,.08,2.5,,.17,4.72,.04,13.9,.01,1.97,MRE32,96,39,.01,157,0,.04,1.82,.2,MENU 15,.16,4.5,.24,.02,.5,0,.69,"MRE 32>Candy II"
35.06,.06,30.56,60.35,"Pan Coated Chocolate Disks>Plain",0,,.91,9.1,.24,.02,.12,231.36,5.51,47.9,.28,.05,1.63,,.21,5,.03,3.21,.01,1.3,MRE32,77.12,27.73,.01,145.14,0,.05,.15,.14,MENU 15,.16,2.44,.07,.02,.48,20.9,.54,"MRE 32>Candy II"
25.93,.02,63.64,21.84,"Pan Coated Disks>Peanut Butter",0,2.6,.36,11.27,.2,.1,.09,216.29,8.39,43,.42,.05,1.68,,.06,0,.03,15.05,.01,1.33,MRE32,89.01,38.31,.03,159.96,0,.02,3.09,.17,MENU 15,.02,5.38,.09,0,.43,0,.61,"MRE 32>Candy II"
30.8,.04,41.12,44,"Group Average - MRE 32>Candy II",0,0,.65,11.12,.5,.08,.1,235.05,6.36,46.97,.32,.06,1.94,0,.15,3.33,.03,10.72,.01,1.53,MRE32,87.38,35.02,.02,154.03,0,.04,1.69,.17,MENU 15,.11,4.1,.13,.01,.47,6.97,.61,"MRE 32>Candy II"
1.13,0,.6,2.97,"Red Pepper>Ground",0,,.16,.35,.1,.04,0,6.36,,2,,,.18,,0,0,.01,2.12,.03,,MRE32,5.87,3.04,0,40.28, ,.01,.17,.01,MENU 15,.02,.24,,0,1.59,,.05,Condiment
33,0,10,0,"Beverage Base>Carbohydrate Fortified>Formulation D",0,,,0,0,0,.11,130,,34,,,,,0,0,0,0,.75,,MRE32,,0,0,, ,,0,0,MENU 15,0,0,,0,45,,0,Beverage
2,,,,"Chewing Gum>Xylitol",0,,,,,,.01,,,3.2,,,,,,,,,,,MRE32,,,,,,,,,MENU 15,,,,,,,,"MRE 32>Accessory Packet A"
1.09,0,2.35,3.42,"Coffee>Soluble>Freeze Dried",0,,.05,.01,.01,0,0,5.8,0,1.7,0,.02,.05,,0,0,0,.12,0,.38,MRE32,5.46,6.46,0,57.46,0,0,.69,0,MENU 15,.01,.36,0,0,.02,0,.01,"MRE 32>Accessory Packet A"
2.08,0,8.5,.5,"Creamer>Non-Dairy>Dry",0,,.02,1.46,0,0,.01,21,0,4,0,0,,,0,0,0,0,0,0,MRE32,18,0,0,41,0,0,0,.02,MENU 15,0,.1,.5,0,0,0,0,"MRE 32>Accessory Packet A"
4,0,0,0,Sugar,0,,0,0,0,0,.01,15,,4,,,,,,0,0,0,0,,MRE32,0,0,0,0,,0,0,0,MENU 15,0,0,,0,0,,0,"MRE 32>Accessory Packet A"
2.27,0,4.12,1.14,"Group Average - MRE 32>Accessory Packet A",0,0,.02,.5,0,0,.01,13.6,0,3.23,0,.01,.05,0,0,0,0,.06,0,.19,MRE32,2.73,3.23,0,28.73,0,0,.35,.01,MENU 15,0,.12,.25,0,.01,0,0,"MRE 32>Accessory Packet A"
172.42,0,3013.15,1327.82,,0,8.62,5,53.62,6.08,1.6,0,1277.86,24.85,586.88,0,0,50.05,3.68,1.97,107.93,1.1,120.56,0,9.12,MRE32,940.66,165.24,0,1174.09,0,0,12.58,0,MENU 15,1.56,37.99,3.28,0,55.14,4060.25,3.85,Total
2.36,.01,509.83,14.73,"Pork Patty>Rib Shaped>Barbecue Flavor",0,,.89,21.98,.8,.07,.01,254.79,7.25,83.33,.36,.04,21.03,,.52,61.03,.06,5,.01,.93,MRE32,170.83,14,.21,236.95,.02,.05,3.77,.34,MENU 16,.18,12.65,.13,.2,.83,86.73,1.64,Entree
15.71,.06,500.79,59.83,Potato Cheddar Soup with Bacon,0,,.64,7.76,.72,.08,.05,141.81,4.09,142,.2,.09,4.26,,.27,25.03,.02,8.66,.03,2.37,MRE32,145.22,15.39,.21,275.01,.03,.04,.87,.12,MENU 16,.17,3.08,.36,.08,1.66,164.9,.38,Side
5.02,.01,482.43,9.25,Beef Snacks,0,,.94,2.46,.2,.05,.02,70.55,1.22,23,.06,.02,10.99,,1.36,19,.02,2.55,0,.44,MRE32,72.68,12.97,.2,174.69,0,.05,1.84,.04,MENU 16,.16,7.16,.13,.06,.17,21.15,1.15,Snack
33.05,.06,431.52,56.23,Tortillas,0,,2.06,8.06,.52,.02,.11,222.58,2.22,62,.11,.04,9.92,2.5,.11,0,.24,60.7,.01,1.05,MRE32,155,12.15,.18,93.62,0,.11,2.93,.12,MENU 16,.2,4.9,2.16,0,.62,0,.31,Bread/Crax
17.28,0,2.4,2.33,"Group Average - MRE 32>Jam/Jelly",0,0,.05,.01,0,0,.06,68.51,0,28,0,.01,.06,0,0,0,0,0,.03,.25,MRE32,.32,.03,0,11.8,0,0,0,0,MENU 16,0,.08,0,0,1.8,0,0,"MRE 32>Jam/Jelly"
10.8,.02,207.83,21.12,"Peanut Butter>Smooth",0,0,.78,20.4,3.94,1.82,.04,266.05,4.42,42.5,.22,.1,2,.51,.05,0,.71,28.56,.74,2.5,MRE32,158.1,73.1,.09,282.2,.55,.04,5.48,.31,MENU 16,.08,9.59,.02,0,44.63,2749.8,1.35,Spread
9.6,0,1.26,1.7,"Caffeinated Mints>Peppermint",0,,.02,.18,.05,0,.03,40.3,.16,10,.01,.01,.3,,.01,0,0,.6,0,.13,MRE32,.2,8.15,0,1,0,0,0,0,MENU 16,0,.1,.17,0,.1,0,.01,Candy
11.94,.01,207.52,5.76,Barbecue Sauce,0,0,.12,.06,.44,.03,.04,49.33,.01,28.35,0,.01,.85,,.03,0,0,1.7,0,.29,MRE32,7.4,3.8,.09,71.44,.03,.01,.29,0,MENU 16,.02,.38,0,0,.28,165.8,.06,Condiment
33,0,10,0,"Beverage Base>Carbohydrate Fortified>Formulation D",0,,,0,0,0,.11,130,,34,,,,,0,0,0,0,.75,,MRE32,,0,0,, ,,0,0,MENU 16,0,0,,0,45,,0,Beverage
2.75,.01,23.55,9.57,"Beverage Base>Sugar Free",0,0,.02,.02,.02,0,.01,11.3,0,3.2,0,0,.1,0,0,0,0,.19,0,.03,MRE32,4.7,.15,.01,64,0,0,0,0,MENU 16,0,.07,0,0,.04,0,.01,"MRE 32>Accessory Packet B"
2,,,,"Chewing Gum>Xylitol",0,,,,,,.01,,,3.2,,,,,,,,,,,MRE32,,,,,,,,,MENU 16,,,,,,,,"MRE 32>Accessory Packet B"
2.37,.01,23.55,9.57,"Group Average - MRE 32>Accessory Packet B",0,0,.02,.02,.02,0,.01,11.3,0,3.2,0,0,.1,0,0,0,0,.19,0,.03,MRE32,4.7,.15,.01,64,0,0,0,0,MENU 16,0,.07,0,0,.04,0,.01,"MRE 32>Accessory Packet B"
141.13,0,2377.13,180.52,,0,0,5.52,60.93,6.69,2.07,0,1255.22,19.37,456.38,0,0,49.51,3.01,2.35,105.06,1.05,107.96,0,7.99,MRE32,714.45,139.74,0,1210.71,0,0,15.18,0,MENU 16,.81,38.01,2.97,0,95.13,3188.38,4.91,Total
5.36,.01,597.83,12.9,"Pork Sausage Patty>Maple",0,,1.19,21.13,.46,.06,.02,271.33,6.61,91.9,.33,.08,18.27,,.82,67.09,.06,5.51,.02,1.9,MRE32,132.26,14.63,.25,206.17,0,.07,4.22,.33,MENU 17,.26,14.96,.12,.22,.92,0,1.93,Entree
32.86,.02,305.04,24.3,"Muffin Top>Maple",0,10.81,.69,15,.98,.01,.11,275.9,3.73,62,.19,.02,4.84,0,.17,38.82,.06,11.84,.01,.62,MRE32,99.2,4.35,.13,41.97,.06,.04,.68,.23,MENU 17,.17,2.59,1.36,.13,.62,296.4,.23,Snack
18.48,.04,6.66,42.17,Nut and Raisin Mix,0,,1.14,21.28,4.61,.26,.06,313.04,2.4,56,.12,.15,16.13,,.07,0,.08,47.26,.01,3.86,MRE32,183.12,82.88,0,352.24,0,.06,5.15,.33,MENU 17,.16,12.6,.02,0,.56,0,1.27,Snack
27.54,.22,169.99,222.94,"Crackers>Plain",0,,2.12,5.74,.53,.36,.09,174.68,1.23,38.6,.06,.1,2.33,,.05,0,.37,62.32,.02,2.59,MRE32,44.15,10.47,.07,61.52,0,.12,2.81,.09,MENU 17,.37,3.41,1.73,0,1.04,11.1,.36,Bread/Crax
3.48,.16,622.05,161.39,"Cheese Spread>Cheddar>Plain with Vitamin D",0,,.09,17.12,1.14,1.14,.01,168.65,9.36,42.75,.47,.02,6.76,,.09,45,.6,5.25,.02,.46,MRE32,278.1,6.41,.26,20.95,.6,0,.02,.26,MENU 17,.11,5.15,.8,.15,1.03,3010.8,.88,Spread
19.6,0,3.78,.28,"Syrup>Table",0,0,.04,.06,.14,0,.07,78.4,0,28,0,.01,.84,,.03,0,0,1.68,0,.28,MRE32,.5,.28,0,5.12,0,0,.01,0,MENU 17,.01,.03,0,0,.28,0,.02,Condiment
2.8,0,.58,1.03,"Beverage Base>Sugar Free>Orange with Vitamin C and Ca",0,,.03,.04,.02,0,.01,11.72,.01,4,0,.01,.12,,0,0,0,.24,2.72,.27,MRE32,.93,.61,0,6.96,0,0,0,0,MENU 17,0,.08,.01,0,163.2,0,.01,Beverage
2,,,,"Chewing Gum>Xylitol",0,,,,,,.01,,,3.2,,,,,,,,,,,MRE32,,,,,,,,,MENU 17,,,,,,,,"MRE 32>Accessory Packet A"
1.09,0,2.35,3.42,"Coffee>Soluble>Freeze Dried",0,,.05,.01,.01,0,0,5.8,0,1.7,0,.02,.05,,0,0,0,.12,0,.38,MRE32,5.46,6.46,0,57.46,0,0,.69,0,MENU 17,.01,.36,0,0,.02,0,.01,"MRE 32>Accessory Packet A"
2.08,0,8.5,.5,"Creamer>Non-Dairy>Dry",0,,.02,1.46,0,0,.01,21,0,4,0,0,,,0,0,0,0,0,0,MRE32,18,0,0,41,0,0,0,.02,MENU 17,0,.1,.5,0,0,0,0,"MRE 32>Accessory Packet A"
4,0,0,0,Sugar,0,,0,0,0,0,.01,15,,4,,,,,,0,0,0,0,,MRE32,0,0,0,0,,0,0,0,MENU 17,0,0,,0,0,,0,"MRE 32>Accessory Packet A"
2.27,0,4.12,1.14,"Group Average - MRE 32>Accessory Packet A",0,0,.02,.5,0,0,.01,13.6,0,3.23,0,.01,.05,0,0,0,0,.06,0,.19,MRE32,2.73,3.23,0,28.73,0,0,.35,.01,MENU 17,0,.12,.25,0,.01,0,0,"MRE 32>Accessory Packet A"
112.39,0,1710.05,466.15,,0,10.81,5.32,80.87,7.88,1.83,0,1307.32,23.34,326.48,0,0,49.34,0,1.23,150.91,1.17,134.16,0,10.17,MRE32,740.99,122.86,0,723.66,0,0,13.24,0,MENU 17,1.08,38.94,4.29,0,167.66,3318.3,4.7,Total
37.76,.08,778.61,75.21,Beef Ravioli in Meat Sauce,0,2.69,3,9,1.38,.21,.13,299.64,3.41,227,.17,.17,37.83,.51,1.06,49.44,.13,66.13,.04,4.35,MRE32,174.34,46.16,.32,478.21,.09,.17,4.93,.14,MENU 18,.34,17.55,.52,.16,2.35,428.57,2.32,Entree
42.12,.03,205.2,27.7,"Toasted Corn Kernels>Plain",0,,.86,8.21,1.3,.13,.14,259.92,.76,57,.04,.17,4.62,,.07,0,.02,5.24,.01,4.14,MRE32,102.03,39.73,.09,58.14,0,.05,1.16,.13,MENU 18,.04,4.25,.02,0,.57,0,.93,Snack
32.43,.17,369.36,172.71,"Snack Bread>Wheat",0,,1.98,6.21,.26,.05,.11,201.78,1.53,57,.08,.07,19.67,,.07,0,.25,58.14,.01,1.82,MRE32,148.2,18.87,.15,80.94,0,.11,2.6,.1,MENU 18,.2,4.73,1.57,0,.57,0,.43,Bread/Crax
3.48,.16,622.05,161.39,"Cheese Spread>Cheddar>Plain with Vitamin D",0,,.09,17.12,1.14,1.14,.01,168.65,9.36,42.75,.47,.02,6.76,,.09,45,.6,5.25,.02,.46,MRE32,278.1,6.41,.26,20.95,.6,0,.02,.26,MENU 18,.11,5.15,.8,.15,1.03,3010.8,.88,Spread
.04,0,22.6,.6,"Hot Sauce>Extra Hot 4x",0,,.06,.02,0,.01,0,0,,4,,,,,0,0,0,0,0,,MRE32,.68,.4,.01,4.12, ,0,.01,0,MENU 18,0,.03,,0,0,,0,Condiment
33,0,10,0,"Beverage Base>Carbohydrate Fortified>Formulation D",0,,,0,0,0,.11,130,,34,,,,,0,0,0,0,.75,,MRE32,,0,0,, ,,0,0,MENU 18,0,0,,0,45,,0,Beverage
46.98,.01,21,7.9,"Dried Fruit>Cranberries",0,3.8,.15,.45,.78,.01,.16,191.52,.03,56,0,.1,1.68,,.07,0,.01,3.36,.01,2.55,MRE32,4.08,3.16,.01,31.42,0,.01,.07,.01,MENU 18,.01,.34,0,0,.56,0,.06,"MRE 32>Dried Fruit"
34.31,.02,9.85,17.24,"Dried Fruit>Raisins",0,.68,.52,.39,.16,.04,.11,144.91,.19,43,.01,.06,1.29,,.05,0,.03,2.58,.01,1.57,MRE32,27.91,9.33,0,252.41,0,.03,.22,.01,MENU 18,.01,1.33,0,0,.43,0,.26,"MRE 32>Dried Fruit"
40.65,.01,15.42,12.57,"Group Average - MRE 32>Dried Fruit",0,2.24,.33,.42,.47,.02,.14,168.22,.11,49.5,.01,.08,1.49,0,.06,0,.02,2.97,.01,2.06,MRE32,15.99,6.25,.01,141.91,0,.02,.15,.01,MENU 18,.01,.83,0,0,.5,0,.16,"MRE 32>Dried Fruit"
2,,,,"Chewing Gum>Xylitol",0,,,,,,.01,,,3.2,,,,,,,,,,,MRE32,,,,,,,,,MENU 18,,,,,,,,"MRE 32>Accessory Packet C"
1.09,0,2.35,3.42,"Coffee>Soluble>Freeze Dried",0,,.05,.01,.01,0,0,5.8,0,1.7,0,.02,.05,,0,0,0,.12,0,.38,MRE32,5.46,6.46,0,57.46,0,0,.69,0,MENU 18,.01,.36,0,0,.02,0,.01,"MRE 32>Accessory Packet C"
2.08,0,8.5,.5,"Creamer>Non-Dairy>Dry",0,,.02,1.46,0,0,.01,21,0,4,0,0,,,0,0,0,0,0,0,MRE32,18,0,0,41,0,0,0,.02,MENU 18,0,.1,.5,0,0,0,0,"MRE 32>Accessory Packet C"
0,,,,Sucralose,0,,,0,,,0,0,,1,,,,,,0,,,,,MRE32,,,,,,,,0,MENU 18,,0,,0,,,,"MRE 32>Accessory Packet C"
1.27,0,6.17,1.71,"Group Average - MRE 32>Accessory Packet C",0,0,.03,.5,.01,0,0,8.6,0,2.48,0,.01,.05,0,0,0,0,.12,0,.19,MRE32,5.46,6.46,0,57.46,0,0,.69,.01,MENU 18,.01,.12,.25,0,.01,0,.01,"MRE 32>Accessory Packet C"
190.75,0,2029.41,451.89,,0,4.93,6.35,41.48,4.56,1.56,0,1236.81,15.17,473.73,0,0,70.42,.51,1.35,94.44,1.02,137.85,0,13.02,MRE32,724.8,124.28,0,841.73,0,0,9.56,0,MENU 18,.71,32.66,3.16,0,50.03,3439.37,4.73,Total
17.25,.04,731.7,41.09,Sloppy Joe Filling,0,.82,2.94,15.16,2.63,.24,.06,294.34,6.01,227,.3,.11,21.34,.86,2.26,59.75,.04,22.62,.04,2.68,MRE32,171.69,34.5,.3,618.95,.16,.16,4.98,.23,MENU 19,.37,23.23,.94,.2,2.42,795.7,4.07,Entree
32.04,.07,345.6,67.44,"Group Average - MRE 32>Filled Crackers",0,0,.47,10.13,1.06,.06,.11,232.56,4.48,48,.22,.03,4.34,0,.17,0,.04,8.88,.01,.72,MRE32,138.24,14.35,.14,148.8,.01,.03,.56,.16,MENU 19,.16,3.54,.04,0,.48,34.3,.26,"MRE 32>Filled Crackers"
27.54,.22,169.99,222.94,"Crackers>Plain",0,,2.12,5.74,.53,.36,.09,174.68,1.23,38.6,.06,.1,2.33,,.05,0,.37,62.32,.02,2.59,MRE32,44.15,10.47,.07,61.52,0,.12,2.81,.09,MENU 19,.37,3.41,1.73,0,1.04,11.1,.36,Bread/Crax
17.28,0,2.4,2.33,"Group Average - MRE 32>Jam/Jelly",0,0,.05,.01,0,0,.06,68.51,0,28,0,.01,.06,0,0,0,0,0,.03,.25,MRE32,.32,.03,0,11.8,0,0,0,0,MENU 19,0,.08,0,0,1.8,0,0,"MRE 32>Jam/Jelly"
10.8,.02,207.83,21.12,"Peanut Butter>Smooth",0,0,.78,20.4,3.94,1.82,.04,266.05,4.42,42.5,.22,.1,2,.51,.05,0,.71,28.56,.74,2.5,MRE32,158.1,73.1,.09,282.2,.55,.04,5.48,.31,MENU 19,.08,9.59,.02,0,44.63,2749.8,1.35,Spread
11.94,.01,207.52,5.76,Barbecue Sauce,0,0,.12,.06,.44,.03,.04,49.33,.01,28.35,0,.01,.85,,.03,0,0,1.7,0,.29,MRE32,7.4,3.8,.09,71.44,.03,.01,.29,0,MENU 19,.02,.38,0,0,.28,165.8,.06,Condiment
23.54,0,154.08,4.13,"Beverage Powder>Carbohydrate Electrolyte",0,,.05,.02,.12,0,.08,94.08,0,24,0,.01,.72,,.03,0,0,1.44,0,.24,MRE32,48.24,.24,.06,60.96,0,0,.01,0,MENU 19,0,.02,0,0,.24,0,.01,Beverage
35.58,.01,15.23,6.37,"Fruits>Wet Pack>Applesauce>Carbohydrate Enhanced",0,4.59,.16,.13,.58,.06,.12,143.36,.01,128,0,.06,3.84,0,.15,0,.04,7.68,4.07,1.56,MRE32,10.14,4.01,.01,84.61,0,.01,.08,0,MENU 19,.03,.26,.01,0,244.48,0,.07,"MRE 32>Wet Pack Fruit"
28.29,.01,6.4,5.52,"Fruits>Wet Pack>Applesauce>Mango Peach",0,.72,.16,.13,.67,.11,.09,115.33,.02,128,0,.06,3.84,0,.15,0,.03,10.88,4.07,1.54,MRE32,6.98,5.36,0,110.59,.12,.01,.24,0,MENU 19,.05,.38,.01,0,244.48,591,.07,"MRE 32>Wet Pack Fruit"
